0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Id
0.29145915863981975,0.9112105579172677,0.373766119578565,0.4407220254454107,0.2854551481446972,0.41326105488677833,0.1852666441838411,0.1476778316016597,0.3117549086000847,0.9983717573414831,0.9016153823919364,0.8647562772329249,0.4915122114824746,0.21195894050801156,0.9889273035916786,0.22365459449451808,0.5508098637303299,0.12742238273595585,0.6218104982805308,0.11315933909027498,0
0.35700606555000436,0.5790606224703951,0.7100145364315311,0.14722180895726777,0.9810631680518402,0.14514939483256006,0.34540185454576255,0.7101877637612765,0.9827227003784252,0.5975659981913224,0.050241312588708786,0.8087586544821295,0.4424001110752914,0.18768004579447128,0.1275009589548688,0.7830308424302259,0.07633218903603833,0.7329823034331273,0.07379832448179446,0.4677797685767716,1
0.47677632363885236,0.3921464148172006,0.85450053271133,0.49721069048509925,0.42298440550364225,0.026727914800229402,0.01386286769423195,0.09788437465377953,0.6340575232996125,0.8122623617329185,0.49453962835215837,0.9175949050455712,0.41890730470550264,0.5423778813781617,0.7246246498543378,0.5243392163432946,0.38446008394807885,0.5593117229184562,0.16094860565727576,0.12007398788323487,2
0.8450727040235767,0.4738521504301787,0.5230790164142491,0.7275856553161523,0.14144360044767057,0.86214343129863,0.3190081934075324,0.08666137285692355,0.37912425472587297,0.6059221336167524,0.08311829168442264,0.06447012241225336,0.5895396242718081,0.47302945040789734,0.15968731054308583,0.4947418106600133,0.9858356976120011,0.9773757764343709,0.05292483877406118,0.4923800845543963,3
0.38911529047074467,0.9476390611264197,0.8835608376735972,0.7300081848147062,0.3512033039200476,0.44903782238433965,0.03862670165177884,0.6195769310756328,0.08376986415606547,0.7561773416654954,0.9758008070032232,0.18352767003288495,0.022021301546992,0.24170134802201704,0.3118134020709097,0.5169891854747967,0.7682920889673479,0.4386433407840066,0.2913547349885848,0.6536396883861157,4
0.9817773372351267,0.5041468039690183,0.6414622418617343,0.9535508851434018,0.24407765553361704,0.9565872792742898,0.7782827478029757,0.36422401124221393,0.3392124167781051,0.28800097026067084,0.7961226206596088,0.39041053879768517,0.912293426371887,0.683481652966052,0.7147849927148491,0.6047437492320777,0.777869893125678,0.1842588374373686,0.7844992149456346,0.3186312179964811,5
0.6616062987758162,0.04223889857150509,0.7945867479484466,0.7089202103233639,0.943078168303809,0.8304009036982035,0.3021782848644101,0.6969996875456571,0.14229188760083633,0.3093703171750014,0.26819358501233925,0.38698337345979905,0.2446132777130262,0.9451214862176851,0.9510150503493744,0.8231948564772581,0.8000817944825205,0.6547041621847982,0.7129110635605971,0.46560195362226964,6
0.5260314502271968,0.33824666830263606,0.12547935643879882,0.9359593346952899,0.42885576236932277,0.9225866571803311,0.23214360673716194,0.5592145747853465,0.6165889817967538,0.03491065233698709,0.9798728130847283,0.4750524608608576,0.08497475826628953,0.8576104536099552,0.0059232376940837606,0.41425925873852243,0.9527498999275089,0.4310585759671264,0.16981697924959527,0.10228884162831531,7
0.9855623843065544,0.8973843064181765,0.6149746538311224,0.5967324449325668,0.8984347598370406,0.33583928580982003,0.9874826413876314,0.17680949374234511,0.6853345114153848,0.7518598059394774,0.42890663681193175,0.9256701026784835,0.6497290011425066,0.3871710190277555,0.9601790087637504,0.4906474147642097,0.09058764438069344,0.7176784928725832,0.6316086903044634,0.5079910429946529,8
0.24456007763287158,0.8189018159529496,0.5516011730453466,0.5347885586674578,0.6931599374645905,0.32628715978080713,0.8325025865273903,0.2797883563540765,0.07223861400361509,0.8230840372653082,0.587276928737575,0.7623078199085324,0.6332414515482516,0.8922731528514187,0.0008941222397338411,0.6045562252739102,0.5026399562528266,0.7934900583658314,0.14789429463114034,0.6372878856208003,9
0.9550488029803247,0.5829437666952452,0.21339954396727878,0.15224270490526515,0.6744823318937933,0.6219699610669717,0.9597901765225254,0.349996421577603,0.7510449040393227,0.3081848527196541,0.8780932607332294,0.221503800206875,0.20720664244667786,0.7206283561051767,0.653255207173325,0.23735768052774664,0.0714584555663429,0.3385525153555049,0.5439678337608536,0.3088383657781473,10
0.8457317582402698,0.0751710728634497,0.42105653733334947,0.038813004541548346,0.5867320517865023,0.841834402718573,0.15952508876666482,0.31327495668499794,0.6787398906113572,0.8150177152639895,0.4121015790571637,0.959166336195911,0.9953917955392475,0.8571288166157865,0.1374969312085259,0.8893575355899817,0.5298914473511129,0.826181850542863,0.6001858688898929,0.8982977155813647,11
